20.0 242.0 3.5
21.0 6.0 4.0
21.0 11.0 4.0
21.0 13.0 4.0
21.0 233.0 4.0
21.0 235.0 3.5
21.0 236.0 4.0
21.0 239.0 3.0
21.0 241.0 4.0
21.0 257.0 4.0
22.0 1.0 4.0
22.0 255.0 4.0
23.0 1.0 3.0
23.0 213.0 2.5
24.0 259.0 4.0
25.0 17.0 3.0
25.0 214.0 2.0
25.0 219.0 3.5
25.0 220.0 0.5
25.0 246.0 2.0
25.0 251.0 3.0
25.0 254.0 4.0
25.0 256.0 3.5
26.0 260.0 1.0
27.0 10.0 4.0
27.0 216.0 2.0
27.0 217.0 3.5
27.0 234.0 2.0
27.0 261.0 3.5
28.0 5.0 3.5
28.0 8.0 4.0
28.0 215.0 3.0
28.0 220.0 3.0
28.0 233.0 3.0
28.0 247.0 3.0
28.0 248.0 3.5
28.0 255.0 3.5
28.0 257.0 3.0
29.0 59.0 0.5
29.0 271.0 3.5
29.0 275.0 3.5
29.0 280.0 0.5
29.0 283.0 2.0
29.0 284.0 3.0
29.0 287.0 3.0
29.0 293.0 3.5
29.0 295.0 3.0
29.0 305.0 3.0
30.0 4.0 3.0
30.0 6.0 1.0
30.0 9.0 2.5
30.0 12.0 4.0
30.0 13.0 4.0
30.0 17.0 4.0
30.0 213.0 1.5
30.0 235.0 4.0
30.0 244.0 1.5
30.0 248.0 2.5
30.0 256.0 4.0
31.0 216.0 3.0
32.0 7.0 3.0
32.0 12.0 2.5
32.0 205.0 3.5
33.0 1.0 1.5
33.0 11.0 4.0
34.0 1.0 4.0
34.0 121.0 4.0
34.0 241.0 4.0
34.0 257.0 2.0
36.0 1.0 4.0
36.0 3.0 3.5
36.0 5.0 4.0
36.0 9.0 4.0
36.0 235.0 3.5
37.0 84.0 3.5
37.0 205.0 4.0
37.0 211.0 4.0
37.0 212.0 4.0
37.0 214.0 3.5
37.0 216.0 4.0
37.0 233.0 4.0
37.0 239.0 4.0
37.0 244.0 4.0
37.0 247.0 4.0
37.0 254.0 4.0
38.0 1.0 3.0
38.0 2.0 0.5
38.0 8.0 4.0
38.0 11.0 1.5
38.0 84.0 2.0
38.0 205.0 1.0
38.0 217.0 1.5
38.0 220.0 0.5
38.0 241.0 1.5
38.0 251.0 1.0
38.0 254.0 0.5
39.0 84.0 3.5
39.0 213.0 3.5
41.0 11.0 4.0
41.0 13.0 3.5
42.0 213.0 3.0
43.0 1.0 2.5
43.0 10.0 2.0
44.0 207.0 4.0
44.0 215.0 1.5
45.0 4.0 1.5
46.0 5.0 3.5
46.0 233.0 3.0
46.0 254.0 4.0
46.0 255.0 3.5
47.0 10.0 4.0
47.0 235.0 3.5
49.0 11.0 4.0
50.0 5.0 4.0
50.0 6.0 4.0
50.0 11.0 4.0
50.0 13.0 4.0
50.0 17.0 4.0
50.0 215.0 3.5
50.0 216.0 3.0
50.0 241.0 3.0
51.0 320.0 4.0
51.0 327.0 1.0
51.0 328.0 4.0
51.0 331.0 4.0
52.0 10.0 3.5
53.0 2.0 4.0
53.0 5.0 2.5
53.0 207.0 4.0
53.0 213.0 3.5
53.0 220.0 3.0
53.0 234.0 3.5
53.0 236.0 3.5
53.0 241.0 4.0
53.0 244.0 3.0
53.0 246.0 3.0
54.0 257.0 3.5
55.0 12.0 3.0
55.0 84.0 3.0
55.0 207.0 2.5
55.0 236.0 3.0
55.0 255.0 3.5
56.0 5.0 3.5
56.0 11.0 3.5
56.0 17.0 3.5
56.0 148.0 0.5
56.0 335.0 3.5
56.0 336.0 3.0
56.0 338.0 3.0
58.0 340.0 3.0
60.0 318.0 1.0
61.0 7.0 2.0
